timestamp,offset_x,offset_y,offset_area,yaw,ud,fb,height,object_detected
2025-08-08T15:15:34.287627,21.0,-93.0,-14965.0,0,11,7,130,True
2025-08-08T15:15:34.344810,98.0,-91.0,-13484.5,9,11,6,130,True
2025-08-08T15:15:34.401670,98.0,-91.0,-13609.5,9,11,6,130,True
2025-08-08T15:15:34.457058,28.0,-87.0,-8047.0,0,10,4,130,True
2025-08-08T15:15:34.513533,27.0,-84.0,-3750.5,0,10,1,130,True
2025-08-08T15:15:34.570863,27.0,-81.0,-1074.0,0,10,0,130,True
2025-08-08T15:15:34.628009,100.0,-59.0,24407.5,10,7,-12,130,True
2025-08-08T15:15:34.684936,95.0,-32.0,42415.0,9,4,-21,130,True
2025-08-08T15:15:34.741552,86.0,-11.0,47096.5,8,0,-23,130,True
2025-08-08T15:15:34.797766,87.0,27.0,57057.5,8,0,-28,130,True
2025-08-08T15:15:34.853319,76.0,55.0,47690.0,7,-6,-23,130,True
2025-08-08T15:15:34.911588,72.0,60.0,51698.0,7,-7,-25,130,True
2025-08-08T15:15:34.970938,49.0,67.0,34126.0,4,-8,-17,130,True
2025-08-08T15:15:35.027040,22.0,68.0,22499.0,0,-8,-11,130,True
2025-08-08T15:15:35.083835,13.0,71.0,11509.5,0,-8,-5,130,True
2025-08-08T15:15:35.141800,6.0,71.0,-2649.0,0,-8,0,130,True
2025-08-08T15:15:35.197947,1.0,71.0,-1565.0,0,-8,0,130,True
2025-08-08T15:15:35.253947,-9.0,72.0,-11322.0,0,-9,5,130,True
2025-08-08T15:15:35.311501,-17.0,75.0,-15365.5,0,-9,7,130,True
2025-08-08T15:15:35.368887,-21.0,77.0,-33593.0,0,-9,16,130,True
2025-08-08T15:15:35.424400,-22.0,77.0,-43514.0,0,-9,21,130,True
2025-08-08T15:15:35.484363,-25.0,79.0,-45097.5,0,-9,22,130,True
2025-08-08T15:15:35.544153,-29.0,77.0,-61314.5,0,-9,30,130,True
2025-08-08T15:15:35.602271,-31.0,85.0,-73362.0,-3,-10,30,130,True
2025-08-08T15:15:35.659601,-32.0,82.0,-79253.0,-3,-10,30,130,True
2025-08-08T15:15:35.716665,-32.0,81.0,-81923.0,-3,-10,30,130,True
2025-08-08T15:15:35.773764,-35.0,83.0,-83152.0,-3,-10,30,130,True
2025-08-08T15:15:35.831036,-36.0,83.0,-83892.0,-3,-10,30,130,True
2025-08-08T15:15:35.888064,-36.0,77.0,-89026.0,-3,-9,30,130,True
2025-08-08T15:15:35.944932,-32.0,76.0,-100572.0,-3,-9,30,130,True
2025-08-08T15:15:36.001120,-167.0,170.0,-117533.5,-16,-21,30,130,True
2025-08-08T15:15:36.056231,-168.0,182.0,-116494.5,-16,-22,30,130,True
2025-08-08T15:15:36.113202,-19.0,92.0,-94501.5,0,-11,30,130,True
2025-08-08T15:15:36.171360,-16.0,92.0,-93736.0,0,-11,30,130,True
2025-08-08T15:15:36.228649,-30.0,89.0,-90090.5,-3,-11,30,130,True
2025-08-08T15:15:36.285879,-27.0,88.0,-88592.5,0,-11,30,130,True
2025-08-08T15:15:36.342916,-26.0,87.0,-85348.5,0,-10,30,130,True
2025-08-08T15:15:36.400129,-22.0,81.0,-84237.5,0,-10,30,130,True
2025-08-08T15:15:36.458119,-25.0,73.0,-81984.5,0,-9,30,130,True
2025-08-08T15:15:36.514755,-26.0,71.0,-80635.0,0,-8,30,130,True
2025-08-08T15:15:36.572685,-30.0,58.0,-80501.0,-3,-7,30,130,True
2025-08-08T15:15:36.631820,-30.0,58.0,-80532.5,-3,-7,30,130,True
2025-08-08T15:15:36.687969,-37.0,28.0,-74910.5,-3,0,30,130,True
2025-08-08T15:15:36.744233,-37.0,28.0,-75003.0,-3,0,30,130,True
2025-08-08T15:15:36.801701,-249.0,111.0,-100665.0,-24,-13,30,130,True
2025-08-08T15:15:36.858015,-277.0,148.0,-113618.5,-27,-18,30,130,True
2025-08-08T15:15:36.914479,-282.0,181.0,-117474.5,-28,-22,30,130,True
2025-08-08T15:15:36.972133,-308.0,207.0,-118077.0,-30,-25,30,130,True
2025-08-08T15:15:37.030561,-306.0,207.0,-118072.5,-30,-25,30,130,True
2025-08-08T15:15:37.089088,-164.0,162.0,-43732.5,-16,-20,21,130,True
2025-08-08T15:15:37.146106,-133.0,167.0,-27048.0,-13,-20,13,130,True
2025-08-08T15:15:37.204466,-137.0,144.0,1762.5,-13,-18,0,130,True
2025-08-08T15:15:37.262389,-159.0,126.0,16680.0,-15,-15,-8,130,True
2025-08-08T15:15:37.320071,-136.0,73.0,84469.5,-13,-9,-30,130,True
2025-08-08T15:15:37.379716,-135.0,63.0,112819.5,-13,-7,-30,130,True
2025-08-08T15:15:37.437720,-110.0,40.0,165545.5,-11,-5,-30,130,True
2025-08-08T15:15:37.495966,-83.0,0.0,228130.5,-8,0,-30,130,True
2025-08-08T15:15:37.555545,-60.0,0.0,354141.5,-6,0,-30,130,True
2025-08-08T15:15:37.612797,-48.0,0.0,382782.0,-4,0,-30,120,True
2025-08-08T15:15:37.668204,-28.0,0.0,415059.0,0,0,-30,120,True
2025-08-08T15:15:37.724110,-4.0,0.0,437365.5,0,0,-30,120,True
2025-08-08T15:15:37.782623,0.0,0.0,439614.5,0,0,-30,120,True
2025-08-08T15:15:37.840326,20.0,0.0,440013.5,0,0,-30,120,True
2025-08-08T15:15:37.898890,28.0,0.0,425121.5,0,0,-30,120,True
2025-08-08T15:15:37.955726,39.0,0.0,390261.5,3,0,-30,120,True
2025-08-08T15:15:38.013112,40.0,0.0,384385.0,4,0,-30,120,True
2025-08-08T15:15:38.069788,34.0,0.0,394840.5,3,0,-30,120,True
2025-08-08T15:15:38.125593,20.0,0.0,417019.5,0,0,-30,120,True
2025-08-08T15:15:38.184602,20.0,0.0,414688.5,0,0,-30,120,True
2025-08-08T15:15:38.240452,9.0,0.0,427859.5,0,0,-30,120,True
2025-08-08T15:15:38.297074,1.0,0.0,426355.5,0,0,-30,120,True
2025-08-08T15:15:38.352492,0.0,0.0,413033.0,0,0,-30,120,True
2025-08-08T15:15:38.408628,0.0,0.0,392338.0,0,0,-30,120,True
2025-08-08T15:15:38.464391,0.0,0.0,385910.0,0,0,-30,120,True
2025-08-08T15:15:38.522516,0.0,-4.0,365898.0,0,0,-30,120,True
2025-08-08T15:15:38.579845,0.0,-13.0,349250.0,0,0,-30,120,True
2025-08-08T15:15:38.635993,0.0,-16.0,341285.5,0,0,-30,120,True
2025-08-08T15:15:38.692006,0.0,-20.0,328776.5,0,0,-30,130,True
2025-08-08T15:15:38.748813,0.0,-22.0,317057.0,0,0,-30,130,True
2025-08-08T15:15:38.804848,0.0,-23.0,307607.5,0,0,-30,130,True
2025-08-08T15:15:38.862305,0.0,-26.0,283427.0,0,0,-30,130,True
2025-08-08T15:15:38.919067,0.0,-28.0,260117.0,0,0,-30,130,True
2025-08-08T15:15:38.975715,0.0,-35.0,247421.5,0,4,-30,130,True
2025-08-08T15:15:39.033597,0.0,-35.0,235792.5,0,4,-30,130,True
2025-08-08T15:15:39.091181,0.0,-39.0,223548.5,0,4,-30,130,True
2025-08-08T15:15:39.148089,-10.0,-43.0,206006.5,0,5,-30,130,True
2025-08-08T15:15:39.205755,-14.0,-50.0,181166.0,0,6,-30,130,True
2025-08-08T15:15:39.265737,-13.0,-54.0,169108.0,0,6,-30,130,True
2025-08-08T15:15:39.322607,-7.0,-61.0,143538.5,0,7,-30,130,True
2025-08-08T15:15:39.379178,-12.0,-66.0,125197.0,0,8,-30,130,True
2025-08-08T15:15:39.438807,-16.0,-68.0,118318.0,0,8,-30,130,True
2025-08-08T15:15:39.494835,-17.0,-73.0,105048.5,0,9,-30,130,True
2025-08-08T15:15:39.553089,-22.0,-86.0,80608.0,0,10,-30,130,True
2025-08-08T15:15:39.608448,-81.0,-89.0,70121.0,-8,11,-30,130,True
2025-08-08T15:15:39.670006,-28.0,-91.0,67747.5,0,11,-30,130,True
2025-08-08T15:15:39.725976,-29.0,-90.0,59675.5,0,11,-29,130,True
2025-08-08T15:15:39.781460,-35.0,-92.0,47914.5,-3,11,-23,130,True
2025-08-08T15:15:39.840424,-35.0,-93.0,44994.5,-3,11,-22,130,True
2025-08-08T15:15:39.896134,-35.0,-94.0,32918.0,-3,11,-16,130,True
2025-08-08T15:15:39.951930,-33.0,-94.0,27386.5,-3,11,-13,130,True
2025-08-08T15:15:40.012763,-36.0,-96.0,16751.0,-3,12,-8,130,True
2025-08-08T15:15:40.072888,-34.0,-110.0,6743.5,-3,13,-3,130,True
2025-08-08T15:15:40.131105,-36.0,-111.0,-544.0,-3,13,0,130,True
2025-08-08T15:15:40.187768,-40.0,-112.0,-5647.5,-4,14,2,130,True
2025-08-08T15:15:40.243622,-44.0,-112.0,-7214.5,-4,14,3,130,True
2025-08-08T15:15:40.300909,-45.0,-112.0,-5025.5,-4,14,2,130,True
2025-08-08T15:15:40.357795,-50.0,-96.0,-11046.0,-5,12,5,130,True
2025-08-08T15:15:40.413438,-20.0,-38.0,-42163.5,0,4,21,130,True
2025-08-08T15:15:40.471947,-20.0,-38.0,-42196.5,0,4,21,130,True
2025-08-08T15:15:40.529859,14.0,19.0,-61648.5,0,0,30,130,True
2025-08-08T15:15:40.584553,92.0,148.0,-80302.5,9,-18,30,130,True
2025-08-08T15:15:40.640564,129.0,187.0,-81451.0,12,-23,30,130,True
2025-08-08T15:15:40.696815,214.0,263.0,-120699.5,21,-32,30,130,True
2025-08-08T15:15:40.753376,214.0,263.0,-120842.5,21,-32,30,130,True
